case_id,variant,layer,operation,bytes,standalone_us,energy_J
Fugue-asplos-EPIC-shared-readers-B4,F1,27,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,27,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,27,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,28,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F1,28,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,28,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,28,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,29,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F1,29,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,29,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,29,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,30,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F1,30,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,30,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,30,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,31,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F1,31,KV_export,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,31,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F1,31,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,0,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,0,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,0,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,0,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,1,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,1,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,1,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,1,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,2,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,2,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,2,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,2,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,3,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,3,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,3,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,3,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,4,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,4,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,4,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,4,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,5,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,5,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,5,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,5,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,6,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,6,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,6,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,6,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,7,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,7,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,7,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,7,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,8,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,8,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,8,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,8,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,9,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,9,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,9,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,9,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,10,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,10,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,10,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,10,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,11,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,11,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,11,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,11,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,12,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,12,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,12,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,12,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,13,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,13,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,13,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,13,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,14,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,14,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,14,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,14,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,15,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,15,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,15,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,15,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,16,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,16,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,16,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,16,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,17,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,17,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,17,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,17,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,18,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,18,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,18,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,18,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,19,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,19,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,19,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,19,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,20,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,20,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,20,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,20,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,21,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,21,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,21,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,21,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,22,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,22,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,22,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,22,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,23,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,23,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,23,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,23,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,24,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,24,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,24,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,24,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,25,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,25,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,25,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,25,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,26,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,26,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,26,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,26,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,27,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,27,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,27,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,27,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,28,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,28,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,28,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,28,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,29,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,29,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,29,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,29,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,30,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,30,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,30,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,30,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,31,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F2,31,KV_export,526581760,1755.2725333333335,0.0054764503039999995
Fugue-asplos-EPIC-shared-readers-B4,F2,31,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F2,31,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,0,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,0,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,0,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,0,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,1,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,1,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,1,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,1,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,2,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,2,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,2,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,2,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,3,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,3,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,3,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,3,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,4,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,4,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,4,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,4,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,5,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,5,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,5,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,5,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,6,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,6,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,6,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,6,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,7,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,7,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,7,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,7,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,8,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,8,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,8,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,8,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,9,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,9,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,9,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,9,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,10,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,10,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,10,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,10,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,11,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,11,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,11,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,11,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,12,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,12,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,12,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,12,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,13,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,13,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,13,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,13,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,14,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,14,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,14,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,14,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,15,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,15,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,15,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,15,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,16,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,16,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,16,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,16,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,17,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,17,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,17,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,17,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,18,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,18,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,18,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,18,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,19,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,19,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,19,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,19,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,20,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,20,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,20,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,20,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,21,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,21,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,21,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,21,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,22,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,22,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,22,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,22,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,23,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,23,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,23,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,23,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,24,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,24,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,24,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,24,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,25,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,25,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,25,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,25,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,26,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,26,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,26,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,26,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,27,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,27,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,27,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,27,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,28,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,28,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,28,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,28,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,29,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,29,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,29,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,29,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,30,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,30,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,30,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,30,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,31,untouched_KV_readback,514260992,1714.2033066666668,0.0053483143168
Fugue-asplos-EPIC-shared-readers-B4,F3,31,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F3,31,Q_input,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F3,31,O_return,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F4,0,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F4,0,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F4,0,Q_input,6160384,20.534613333333333,6.40679936e-05
Fugue-asplos-EPIC-shared-readers-B4,F4,0,O_return,6160384,20.534613333333333,6.40679936e-05
Fugue-asplos-EPIC-shared-readers-B4,F4,1,untouched_KV_readback,0,0.0,0.0
Fugue-asplos-EPIC-shared-readers-B4,F4,1,KV_export,12320768,41.069226666666665,0.0001281359872
Fugue-asplos-EPIC-shared-readers-B4,F4,1,Q_input,6160384,20.534613333333333,6.40679936e-05
